locus_tag	simbolo	alias	tipo	producto	es_tf	fuente_tf	fuente	sensible_mayusculas
PA5065	ubiB		protein_coding	ubiquinone biosynthetic protein UbiB	false		refseq|uniprot	false
PA5066	hisI		protein_coding	phosphoribosyl-AMP cyclohydrolase	false		refseq|uniprot	false
PA5067	hisE		protein_coding	phosphoribosyl-ATP pyrophosphatase	false		refseq|uniprot	false
PA5068	tatA		protein_coding	twin-arginine translocation protein TatA	false		refseq|uniprot	false
PA5069	tatB		protein_coding	sec-independent translocase	false		refseq|uniprot	false
PA5070	tatC		protein_coding	transporter TatC	false		refseq|uniprot	false
PA5071			protein_coding	16S ribosomal RNA methyltransferase RsmE	false		refseq|uniprot	false
PA5072	mcpK		protein_coding	chemotaxis transducer	false		refseq|uniprot	false
PA5073			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5074			protein_coding	ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA5075			protein_coding	ABC transporter permease	false		refseq|uniprot	false
PA5076			protein_coding	ABC transporter	false		refseq|uniprot	false
PA5077	mdoH	opgH	protein_coding	glucosyltransferase MdoH	false		refseq|uniprot	false
PA5078	opgG		protein_coding	glucan biosynthesis protein G	false		refseq|uniprot	false
PA5079	dtd		protein_coding	D-tyrosyl-tRNA(Tyr) deacylase	false		refseq|uniprot	true
PA5080			protein_coding	prolyl aminopeptidase	false		refseq|uniprot	false
PA5081			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5082			protein_coding	ABC transporter	false		refseq|uniprot	false
PA5083			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5084	dadA2		protein_coding	oxidoreductase	false		refseq|uniprot	false
PA5085			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA5087			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5088			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5089			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5090	vgrG5		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5091	hutG		protein_coding	N-formylglutamate amidohydrolase	false		refseq|uniprot	false
PA5092	hutI		protein_coding	imidazolonepropionase	false		refseq|uniprot	false
PA5093			protein_coding	histidine/phenylalanine ammonia-lyase	false		refseq|uniprot	false
PA5094			protein_coding	ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA5095			protein_coding	ABC transporter permease	false		refseq|uniprot	false
PA5096			protein_coding	ABC transporter	false		refseq|uniprot	false
PA5097			protein_coding	amino acid permease	false		refseq|uniprot	false
PA5098	hutH		protein_coding	histidine ammonia-lyase	false		refseq|uniprot	false
PA5099			protein_coding	transporter	false		refseq|uniprot	false
PA5100	hutU		protein_coding	urocanate hydratase	false		refseq|uniprot	false
PA5101			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5102			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5103			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5104			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5105	hutC		protein_coding	histidine utilization repressor HutC	true	go_0003700|kw_transcription_regulation	refseq|uniprot	false
PA5106	hutF		protein_coding	N-formimino-L-glutamate deiminase	false		refseq|uniprot	false
PA5107	blc		protein_coding	outer membrane lipoprotein Blc	false		refseq|uniprot	true
PA5108			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5109			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5110	fbp		protein_coding	fructose-1,6-bisphosphatase	false		refseq|uniprot	true
PA5111	gloA3	gloA	protein_coding	lactoylglutathione lyase	false		refseq|uniprot	false
PA5112	estA	papA	protein_coding	esterase	false		refseq|uniprot	false
PA5113			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5114			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5115			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5116			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|producto_refseq	refseq|uniprot	false
PA5117	typA	bipA	protein_coding	regulatory protein TypA	false		refseq|uniprot	false
PA5118	thiI		protein_coding	thiamine biosynthesis protein ThiI	false		refseq|uniprot	false
PA5119	glnA		protein_coding	glutamine synthetase	false		refseq|uniprot	false
PA5120			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5121			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5122			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5123			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5124	ntrB		protein_coding	two-component sensor NtrB	true	go_0006355|kw_two_component|producto_refseq	refseq|uniprot	false
PA5125	ntrC		protein_coding	two-component response regulator NtrC	true	kw_transcription_regulation|kw_two_component|producto_refseq	refseq|uniprot	false
PA5126			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5127	trmL		protein_coding	rRNA methylase	false		refseq|uniprot	false
PA5128	secB		protein_coding	preprotein translocase subunit SecB	false		refseq|uniprot	false
PA5129	grx		protein_coding	glutaredoxin	false		refseq|uniprot	true
PA5130			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5131	pgm	gpmI	protein_coding	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	false		refseq|uniprot	true
PA5132			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5133			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5134			protein_coding	carboxyl-terminal protease	false		refseq|uniprot	false
PA5135			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5136			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5137			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5138			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5139			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5140	hisF1		protein_coding	imidazole glycerol phosphate synthase subunit HisF	false		refseq|uniprot	false
PA5141	hisA		protein_coding	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	false		refseq|uniprot	false
PA5142	hisH1		protein_coding	imidazole glycerol phosphate synthase subunit HisH	false		refseq|uniprot	false
PA5143	hisB		protein_coding	imidazoleglycerol-phosphate dehydratase	false		refseq|uniprot	false
PA5144			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5145			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5146			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5147	mutY		protein_coding	A/G-specific adenine glycosylase	false		refseq|uniprot	false
PA5148			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5149			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5149.1			tRNA	tRNA-Phe	false		refseq	false
PA5150			protein_coding	short-chain dehydrogenase	false		refseq|uniprot	false
PA5151			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5152			protein_coding	ABC transporter ATP-binding protein	false		refseq|uniprot	false
PA5153			protein_coding	amino acid ABC transporter substrate-binding protein	false		refseq|uniprot	false
PA5154			protein_coding	ABC transporter permease	false		refseq|uniprot	false
PA5155			protein_coding	amino acid ABC transporter permease	false		refseq|uniprot	false
PA5156			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5157			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA5158			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5159			protein_coding	multidrug resistance protein	false		refseq|uniprot	false
PA5160			protein_coding	drug efflux transporter	false		refseq|uniprot	false
PA5160.1			tRNA	tRNA-Thr	false		refseq	false
PA5161	rmlB		protein_coding	dTDP-D-glucose 4,6-dehydratase	false		refseq|uniprot	false
PA5162	rmlD		protein_coding	dTDP-4-dehydrorhamnose reductase	false		refseq|uniprot	false
PA5163	rmlA		protein_coding	glucose-1-phosphate thymidylyltransferase	false		refseq|uniprot	false
PA5164	rmlC		protein_coding	dTDP-4-dehydrorhamnose 3,5-epimerase	false		refseq|uniprot	false
PA5165	dctB		protein_coding	two-component sensor	true	kw_two_component|producto_refseq	refseq|uniprot	false
PA5166	dctD		protein_coding	two-component response regulator	true	kw_transcription_regulation|kw_two_component|producto_refseq	refseq|uniprot	false
PA5167	dctP		protein_coding	C4-dicarboxylate-binding protein	false		refseq|uniprot	false
PA5168	dctQ		protein_coding	dicarboxylate transporter	false		refseq|uniprot	false
PA5169	dctM		protein_coding	C4-dicarboxylate transporter	false		refseq|uniprot	false
PA5170	arcD		protein_coding	arginine/ornithine antiporter	false		refseq|uniprot	false
PA5171	arcA		protein_coding	arginine deiminase	false		refseq|uniprot	false
PA5172	arcB		protein_coding	ornithine carbamoyltransferase	false		refseq|uniprot	false
PA5173	arcC		protein_coding	carbamate kinase	false		refseq|uniprot	false
PA5174	fabY		protein_coding	beta-ketoacyl synthase	false		refseq|uniprot	false
PA5175	cysQ		protein_coding	3'(2'),5'-bisphosphate nucleotidase CysQ	false		refseq|uniprot	false
PA5176			protein_coding	ADP-ribose diphosphatase NudE	false		refseq|uniprot	false
PA5177			protein_coding	hydrolase	false		refseq|uniprot	false
PA5178			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5179			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA5180	fdhD		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5181			protein_coding	oxidoreductase	false		refseq|uniprot	false
PA5181.1			ncRNA	P34	false		refseq	false
PA5182			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5183			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5184	aroQ		protein_coding	chorismate mutase	false		refseq|uniprot	false
PA5185			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5186			protein_coding	iron-containing alcohol dehydrogenase	false		refseq|uniprot	false
PA5187			protein_coding	acyl-CoA dehydrogenase	false		refseq|uniprot	false
PA5188			protein_coding	3-hydroxyacyl-CoA dehydrogenase	false		refseq|uniprot	false
PA5189			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA5190			protein_coding	nitroreductase	false		refseq|uniprot	false
PA5191			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5192	pckA		protein_coding	phosphoenolpyruvate carboxykinase	false		refseq|uniprot	false
PA5193	yrfI	hslO	protein_coding	heat shock protein 33	false		refseq|uniprot	false
PA5194			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5195			protein_coding	heat shock protein	false		refseq|uniprot	false
PA5196			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5197	rimK		protein_coding	ribosomal protein S6 modification protein	false		refseq|uniprot	false
PA5198			protein_coding	LD-carboxypeptidase	false		refseq|uniprot	false
PA5199	amgS		protein_coding	protein AmgS	true	kw_two_component	refseq|uniprot	false
PA5200	amgR		protein_coding	osmolarity response regulator	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|uniprot	false
PA5201			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5202			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5203	gshA		protein_coding	glutamate--cysteine ligase	false		refseq|uniprot	false
PA5204	argA		protein_coding	N-acetylglutamate synthase	false		refseq|uniprot	false
PA5205			protein_coding	multiple drug resistance protein MarC	false		refseq|uniprot	false
PA5206	argE		protein_coding	acetylornithine deacetylase	false		refseq|uniprot	false
PA5207			protein_coding	phosphate transporter	false		refseq|uniprot	false
PA5208			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5209			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5210			protein_coding	secretion pathway ATPase	false		refseq|uniprot	false
PA5211			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5212			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5213	gcvP1	gcvP2	protein_coding	glycine dehydrogenase	false		refseq|uniprot	false
PA5214	gcvH1	gcvH2	protein_coding	glycine cleavage system protein H	false		refseq|uniprot	false
PA5215	gcvT1	gcvT	protein_coding	glycine cleavage system aminomethyltransferase T	false		refseq|uniprot	false
PA5216			protein_coding	iron ABC transporter substrate-binding protein	false		refseq|uniprot	false
PA5217			protein_coding	iron ABC transporter substrate-binding protein	false		refseq|uniprot	false
PA5218			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA5219			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5220			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5221			protein_coding	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	false		refseq|uniprot	false
PA5222			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5223	ubiH		protein_coding	2-octaprenyl-6-methoxyphenyl hydroxylase	false		refseq|uniprot	false
PA5224	pepP		protein_coding	aminopeptidase	false		refseq|uniprot	false
PA5225			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5226			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5227	zapA		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5227.1	ssrS		ncRNA	6S RNA	false		refseq	false
PA5228			protein_coding	5-formyltetrahydrofolate cyclo-ligase	false		refseq|uniprot	false
PA5229			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5230			protein_coding	ABC transporter permease	false		refseq|uniprot	false
PA5231			protein_coding	ABC transporter ATP-binding protein/permease	false		refseq|uniprot	false
PA5232			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA5233			protein_coding	flagellar basal body protein FliL	false		refseq|uniprot	false
PA5234			protein_coding	oxidoreductase	false		refseq|uniprot	false
PA5235	glpT		protein_coding	sn-glycerol-3-phosphate transporter	false		refseq|uniprot	false
PA5236			protein_coding	CDP-6-deoxy-delta-3,4-glucoseen reductase	false		refseq|uniprot	false
PA5237	ubiD		protein_coding	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	false		refseq|uniprot	false
PA5238			protein_coding	O-antigen acetylase	false		refseq|uniprot	false
PA5239	rho		protein_coding	transcription termination factor Rho	true	kw_transcription_regulation	refseq|uniprot	true
PA5240	trxA	trx	protein_coding	thioredoxin	false		refseq|uniprot	true
PA5241	ppx		protein_coding	exopolyphosphatase	false		refseq|uniprot	true
PA5242	ppk		protein_coding	polyphosphate kinase	false		refseq|uniprot	true
PA5243	hemB		protein_coding	delta-aminolevulinic acid dehydratase	false		refseq|uniprot	false
PA5244			protein_coding	hypothetical protein	false		refseq|uniprot	false
